@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute outputs-1 {0,1,2,3}

@data
11141,'2025/11/30 17:33:22:152',55,-0.242816,-0.15321,-0.242654,0.149642,-0.138922,-0.062543,0.388025,-0.214364,-0.122431,1
11142,'2025/11/30 17:33:22:166',55,-0.242816,-0.15321,-0.242654,0.149642,-0.138922,-0.062543,0.388025,-0.214364,-0.122431,1
11143,'2025/11/30 17:33:22:184',55,-0.242816,-0.15321,-0.242654,0.149642,-0.138922,-0.062543,0.388025,-0.214364,-0.122431,1
11144,'2025/11/30 17:33:22:200',55,-0.242816,-0.15321,-0.242654,0.149642,-0.138922,-0.062543,0.388025,-0.214364,-0.122431,1
11145,'2025/11/30 17:33:22:218',55,-0.242816,-0.15321,-0.242654,0.149642,-0.138922,-0.062543,0.388025,-0.214364,-0.122431,1
11146,'2025/11/30 17:33:22:233',55,-0.242816,-0.15321,-0.242654,0.149642,-0.138922,-0.062543,0.388025,-0.214364,-0.122431,1
11147,'2025/11/30 17:33:22:250',55,-0.105364,-0.008172,0.200809,0.286028,0.649616,-0.132125,0.465711,-0.154376,-0.117214,1
11148,'2025/11/30 17:33:22:266',55,-0.088412,-0.003314,0.249958,0.018494,0.5297,-0.271123,0.470778,-0.132821,-0.123164,1
11149,'2025/11/30 17:33:22:283',55,-0.088412,-0.003314,0.249958,0.018494,0.5297,-0.271123,0.470778,-0.132821,-0.123164,1
11150,'2025/11/30 17:33:22:300',55,-0.088412,-0.003314,0.249958,0.018494,0.5297,-0.271123,0.470778,-0.132821,-0.123164,1
11151,'2025/11/30 17:33:22:317',55,-0.088412,-0.003314,0.249958,0.018494,0.5297,-0.271123,0.470778,-0.132821,-0.123164,1
11152,'2025/11/30 17:33:22:333',55,-0.088412,-0.003314,0.249958,0.018494,0.5297,-0.271123,0.470778,-0.132821,-0.123164,1
11153,'2025/11/30 17:33:22:351',55,-0.088412,-0.003314,0.249958,0.018494,0.5297,-0.271123,0.470778,-0.132821,-0.123164,1
11154,'2025/11/30 17:33:22:366',55,-0.088412,-0.003314,0.249958,0.018494,0.5297,-0.271123,0.470778,-0.132821,-0.123164,1
11155,'2025/11/30 17:33:22:383',55,-0.088412,-0.003314,0.249958,0.018494,0.5297,-0.271123,0.470778,-0.132821,-0.123164,1
11156,'2025/11/30 17:33:22:400',55,-0.088412,-0.003314,0.249958,0.018494,0.5297,-0.271123,0.470778,-0.132821,-0.123164,1
11157,'2025/11/30 17:33:22:416',55,-0.088412,-0.003314,0.249958,0.018494,0.5297,-0.271123,0.470778,-0.132821,-0.123164,1
11158,'2025/11/30 17:33:22:434',55,0.023395,-0.053879,0.079264,0.036158,-1.182305,-0.905515,0.478191,-0.163088,-0.250602,1
11159,'2025/11/30 17:33:22:450',55,0.023395,-0.053879,0.079264,0.036158,-1.182305,-0.905515,0.478191,-0.163088,-0.250602,1
11160,'2025/11/30 17:33:22:466',55,0.019332,-0.045997,0.078395,-0.44495,-0.234014,-0.286919,0.475685,-0.175888,-0.272689,1
11161,'2025/11/30 17:33:22:483',55,0.019332,-0.045997,0.078395,-0.44495,-0.234014,-0.286919,0.475685,-0.175888,-0.272689,1
11162,'2025/11/30 17:33:22:500',55,0.019332,-0.045997,0.078395,-0.44495,-0.234014,-0.286919,0.475685,-0.175888,-0.272689,1
11163,'2025/11/30 17:33:22:517',55,0.019332,-0.045997,0.078395,-0.44495,-0.234014,-0.286919,0.475685,-0.175888,-0.272689,1
11164,'2025/11/30 17:33:22:533',55,0.019332,-0.045997,0.078395,-0.44495,-0.234014,-0.286919,0.475685,-0.175888,-0.272689,1
11165,'2025/11/30 17:33:22:550',55,0.019332,-0.045997,0.078395,-0.44495,-0.234014,-0.286919,0.475685,-0.175888,-0.272689,1
11166,'2025/11/30 17:33:22:566',55,0.019332,-0.045997,0.078395,-0.44495,-0.234014,-0.286919,0.475685,-0.175888,-0.272689,1
11167,'2025/11/30 17:33:22:585',55,0.019332,-0.045997,0.078395,-0.44495,-0.234014,-0.286919,0.475685,-0.175888,-0.272689,1
11168,'2025/11/30 17:33:22:600',55,0.019332,-0.045997,0.078395,-0.44495,-0.234014,-0.286919,0.475685,-0.175888,-0.272689,1
11169,'2025/11/30 17:33:22:617',55,-0.085201,-0.128523,0.019252,-0.234344,-0.129373,-0.154278,0.447802,-0.190131,-0.317118,1
11170,'2025/11/30 17:33:22:632',55,-0.126746,-0.115476,0.003752,-0.316641,0.142582,-0.055108,0.438361,-0.186463,-0.321168,1
11171,'2025/11/30 17:33:22:650',55,-0.126746,-0.115476,0.003752,-0.316641,0.142582,-0.055108,0.438361,-0.186463,-0.321168,1
11172,'2025/11/30 17:33:22:667',55,-0.126746,-0.115476,0.003752,-0.316641,0.142582,-0.055108,0.438361,-0.186463,-0.321168,1
11173,'2025/11/30 17:33:22:683',55,-0.126746,-0.115476,0.003752,-0.316641,0.142582,-0.055108,0.438361,-0.186463,-0.321168,1
11174,'2025/11/30 17:33:22:700',55,-0.126746,-0.115476,0.003752,-0.316641,0.142582,-0.055108,0.438361,-0.186463,-0.321168,1
11175,'2025/11/30 17:33:22:716',55,-0.126746,-0.115476,0.003752,-0.316641,0.142582,-0.055108,0.438361,-0.186463,-0.321168,1
11176,'2025/11/30 17:33:22:733',55,-0.126746,-0.115476,0.003752,-0.316641,0.142582,-0.055108,0.438361,-0.186463,-0.321168,1
11177,'2025/11/30 17:33:22:750',55,-0.126746,-0.115476,0.003752,-0.316641,0.142582,-0.055108,0.438361,-0.186463,-0.321168,1
11178,'2025/11/30 17:33:22:766',55,-0.126746,-0.115476,0.003752,-0.316641,0.142582,-0.055108,0.438361,-0.186463,-0.321168,1
11179,'2025/11/30 17:33:22:785',55,0.044734,-0.016421,0.076283,-0.151518,0.175751,-0.089639,0.434853,-0.16826,-0.368731,1
11180,'2025/11/30 17:33:22:800',55,0.019528,-0.017594,0.075779,-0.138774,0.043988,0.045508,0.430737,-0.164567,-0.369869,1
11181,'2025/11/30 17:33:22:816',55,0.019528,-0.017594,0.075779,-0.138774,0.043988,0.045508,0.430737,-0.164567,-0.369869,1
11182,'2025/11/30 17:33:22:834',55,0.019528,-0.017594,0.075779,-0.138774,0.043988,0.045508,0.430737,-0.164567,-0.369869,1
11183,'2025/11/30 17:33:22:851',55,0.019528,-0.017594,0.075779,-0.138774,0.043988,0.045508,0.430737,-0.164567,-0.369869,1
11184,'2025/11/30 17:33:22:866',55,0.019528,-0.017594,0.075779,-0.138774,0.043988,0.045508,0.430737,-0.164567,-0.369869,1
11185,'2025/11/30 17:33:22:883',55,0.019528,-0.017594,0.075779,-0.138774,0.043988,0.045508,0.430737,-0.164567,-0.369869,1
11186,'2025/11/30 17:33:22:901',55,0.019528,-0.017594,0.075779,-0.138774,0.043988,0.045508,0.430737,-0.164567,-0.369869,1
11187,'2025/11/30 17:33:22:916',55,0.019528,-0.017594,0.075779,-0.138774,0.043988,0.045508,0.430737,-0.164567,-0.369869,1
11188,'2025/11/30 17:33:22:933',55,0.019528,-0.017594,0.075779,-0.138774,0.043988,0.045508,0.430737,-0.164567,-0.369869,1
11552,'2025/11/30 17:34:05:358',57,0.016064,-0.018874,0.056753,-0.068093,-0.122988,0.050369,0.185248,-0.399502,0.263107,2
11553,'2025/11/30 17:34:05:376',57,0.056651,-0.036897,0.068709,-0.089078,-0.214486,0.086901,0.18197,-0.40523,0.264203,2
11554,'2025/11/30 17:34:05:392',57,0.056651,-0.036897,0.068709,-0.089078,-0.214486,0.086901,0.18197,-0.40523,0.264203,2
11555,'2025/11/30 17:34:05:409',57,0.125239,-0.062464,0.119023,-0.123033,-0.325001,0.086395,0.17827,-0.413356,0.265726,2
11556,'2025/11/30 17:34:05:423',57,0.125239,-0.062464,0.119023,-0.123033,-0.325001,0.086395,0.17827,-0.413356,0.265726,2
11557,'2025/11/30 17:34:05:440',57,0.310073,-0.010638,0.295506,-0.399358,-1.055954,0.5309,0.167899,-0.436856,0.270075,2
11558,'2025/11/30 17:34:05:457',57,0.310073,-0.010638,0.295506,-0.399358,-1.055954,0.5309,0.167899,-0.436856,0.270075,2
11559,'2025/11/30 17:34:05:476',57,0.171094,-0.005739,0.204362,-1.02398,-1.256032,1.077029,0.13148,-0.481508,0.256514,2
11560,'2025/11/30 17:34:05:490',57,0.171094,-0.005739,0.204362,-1.02398,-1.256032,1.077029,0.13148,-0.481508,0.256514,2
11561,'2025/11/30 17:34:05:507',57,-0.095995,-0.009177,-0.175899,-0.814267,-1.426675,0.940602,0.083112,-0.530135,0.215563,2
11562,'2025/11/30 17:34:05:523',57,-0.095995,-0.009177,-0.175899,-0.814267,-1.426675,0.940602,0.083112,-0.530135,0.215563,2
11563,'2025/11/30 17:34:05:539',57,-0.113052,0.03409,-0.280387,-0.244625,-1.628083,0.810778,0.056138,-0.57621,0.229144,2
11564,'2025/11/30 17:34:05:556',57,-0.113052,0.03409,-0.280387,-0.244625,-1.628083,0.810778,0.056138,-0.57621,0.229144,2
11565,'2025/11/30 17:34:05:573',57,-0.114785,0.106513,-0.240785,0.080115,-2.060914,0.993141,0.037186,-0.641862,0.254026,2
11566,'2025/11/30 17:34:05:593',57,-0.114785,0.106513,-0.240785,0.080115,-2.060914,0.993141,0.037186,-0.641862,0.254026,2
11567,'2025/11/30 17:34:05:609',57,-0.413948,0.103065,-0.404777,0.471358,-2.299457,0.867859,0.021463,-0.719432,0.285859,2
11568,'2025/11/30 17:34:05:624',57,-0.413948,0.103065,-0.404777,0.471358,-2.299457,0.867859,0.021463,-0.719432,0.285859,2
11569,'2025/11/30 17:34:05:640',57,-0.596933,0.078984,-0.518748,1.076352,-2.327225,0.317194,0.026513,-0.788918,0.31497,2
11570,'2025/11/30 17:34:05:657',57,-0.596933,0.078984,-0.518748,1.076352,-2.327225,0.317194,0.026513,-0.788918,0.31497,2
11571,'2025/11/30 17:34:05:675',57,-0.748501,0.093669,-0.477911,1.129444,-2.549476,-0.463184,0.054771,-0.874855,0.343606,2
11572,'2025/11/30 17:34:05:690',57,-0.748501,0.093669,-0.477911,1.129444,-2.549476,-0.463184,0.054771,-0.874855,0.343606,2
11573,'2025/11/30 17:34:05:706',57,-0.870816,0.165233,-0.775727,1.774071,-2.602689,-1.330487,0.108223,-0.967798,0.362968,2
11574,'2025/11/30 17:34:05:724',57,-0.870816,0.165233,-0.775727,1.774071,-2.602689,-1.330487,0.108223,-0.967798,0.362968,2
11575,'2025/11/30 17:34:05:740',57,-0.831484,0.236985,-0.770151,2.523753,-2.641156,-2.249584,0.188011,-1.049226,0.390298,2
11576,'2025/11/30 17:34:05:757',57,-0.831484,0.236985,-0.770151,2.523753,-2.641156,-2.249584,0.188011,-1.049226,0.390298,2
11577,'2025/11/30 17:34:05:773',57,-0.721522,0.378669,-0.729111,3.069103,-3.274995,-3.510861,0.321238,-1.161707,0.435299,2
11578,'2025/11/30 17:34:05:792',57,-0.721522,0.378669,-0.729111,3.069103,-3.274995,-3.510861,0.321238,-1.161707,0.435299,2
11579,'2025/11/30 17:34:05:806',57,-0.590738,0.554106,-0.829708,3.816042,-4.153055,-5.022846,0.500839,-1.320351,0.506262,2
11580,'2025/11/30 17:34:05:823',57,-0.590738,0.554106,-0.829708,3.816042,-4.153055,-5.022846,0.500839,-1.320351,0.506262,2
11581,'2025/11/30 17:34:05:839',57,-0.482578,0.845845,-0.793197,4.188404,-4.500703,-6.258439,0.686566,-1.515112,0.619914,2
11582,'2025/11/30 17:34:05:857',57,-0.482578,0.845845,-0.793197,4.188404,-4.500703,-6.258439,0.686566,-1.515112,0.619914,2
11583,'2025/11/30 17:34:05:873',57,-0.367153,1.145781,-0.694793,3.759409,-4.425508,-7.415026,0.910845,-1.844208,0.858715,2
11584,'2025/11/30 17:34:05:890',57,-0.367153,1.145781,-0.694793,3.759409,-4.425508,-7.415026,0.910845,-1.844208,0.858715,2
11585,'2025/11/30 17:34:05:907',57,-0.235313,1.40816,-0.599571,3.004945,-4.510941,-8.221392,1.088492,-2.380668,1.307519,2
11586,'2025/11/30 17:34:05:923',57,-0.235313,1.40816,-0.599571,3.004945,-4.510941,-8.221392,1.088492,-2.380668,1.307519,2
11587,'2025/11/30 17:34:05:940',57,-0.348133,1.577543,-0.616709,2.534658,-4.364534,-8.982414,1.107548,3.113478,2.011348,2
11588,'2025/11/30 17:34:05:957',57,-0.348133,1.577543,-0.616709,2.534658,-4.364534,-8.982414,1.107548,3.113478,2.011348,2
11589,'2025/11/30 17:34:05:974',57,-0.450614,1.670193,-0.535433,2.056536,-3.667452,-9.555107,0.955392,2.577908,2.490454,2
11590,'2025/11/30 17:34:05:992',57,-0.450614,1.670193,-0.535433,2.056536,-3.667452,-9.555107,0.955392,2.577908,2.490454,2
11591,'2025/11/30 17:34:06:007',57,-0.524383,1.820525,-0.294966,0.831972,-2.365156,-9.923598,0.684863,2.235552,2.808184,2
11592,'2025/11/30 17:34:06:025',57,-0.524383,1.820525,-0.294966,0.831972,-2.365156,-9.923598,0.684863,2.235552,2.808184,2
11593,'2025/11/30 17:34:06:041',57,-0.544753,1.800952,-0.199706,0.015139,-0.458423,-9.944968,0.384317,2.08026,3.019284,2
11594,'2025/11/30 17:34:06:057',57,-0.544753,1.800952,-0.199706,0.015139,-0.458423,-9.944968,0.384317,2.08026,3.019284,2
11595,'2025/11/30 17:34:06:072',57,0.416665,1.779611,0.195763,-0.586339,-3.607842,-7.718011,0.145496,2.007595,-3.126722,2
11596,'2025/11/30 17:34:06:091',57,0.416665,1.779611,0.195763,-0.586339,-3.607842,-7.718011,0.145496,2.007595,-3.126722,2
11597,'2025/11/30 17:34:06:107',57,0.412984,1.427875,-0.139094,-0.733636,-6.573261,-4.544568,-0.038962,1.783989,-3.038363,2
11598,'2025/11/30 17:34:06:125',57,0.412984,1.427875,-0.139094,-0.733636,-6.573261,-4.544568,-0.038962,1.783989,-3.038363,2
11599,'2025/11/30 17:34:06:141',57,0.589974,1.50008,-0.022469,-2.608631,-3.19289,-2.280407,-0.153877,1.630706,-2.961404,2
11600,'2025/11/30 17:34:06:158',57,0.589974,1.50008,-0.022469,-2.608631,-3.19289,-2.280407,-0.153877,1.630706,-2.961404,2
11601,'2025/11/30 17:34:06:175',57,1.194291,1.605744,-0.250445,-2.411201,-3.475065,0.817502,-0.176264,1.545517,-2.88103,2
11602,'2025/11/30 17:34:06:191',57,1.194291,1.605744,-0.250445,-2.411201,-3.475065,0.817502,-0.176264,1.545517,-2.88103,2
11603,'2025/11/30 17:34:06:208',57,1.160479,1.74521,-0.159861,-3.149929,-1.600967,5.07681,-0.078862,1.464826,-2.78334,2
11604,'2025/11/30 17:34:06:225',57,1.160479,1.74521,-0.159861,-3.149929,-1.600967,5.07681,-0.078862,1.464826,-2.78334,2
11605,'2025/11/30 17:34:06:240',57,0.819575,1.977209,-0.035646,-5.245612,-0.251663,8.011003,0.133704,1.433774,-2.607993,2
11606,'2025/11/30 17:34:06:258',57,0.819575,1.977209,-0.035646,-5.245612,-0.251663,8.011003,0.133704,1.433774,-2.607993,2
11607,'2025/11/30 17:34:06:275',57,0.756158,2.309534,-0.080922,-6.544336,0.140441,10.395282,0.374272,1.374976,-2.38173,2
11608,'2025/11/30 17:34:06:292',57,0.756158,2.309534,-0.080922,-6.544336,0.140441,10.395282,0.374272,1.374976,-2.38173,2
11609,'2025/11/30 17:34:06:307',57,1.203527,3.36958,-0.254544,-7.172418,-0.457905,15.413133,0.726826,1.138587,-1.94793,2
11610,'2025/11/30 17:34:06:325',57,1.203527,3.36958,-0.254544,-7.172418,-0.457905,15.413133,0.726826,1.138587,-1.94793,2
11611,'2025/11/30 17:34:06:342',57,1.010086,4.748475,-0.635614,-4.558156,-1.311658,22.414654,1.032647,0.298454,-0.935025,2
11612,'2025/11/30 17:34:06:358',57,1.010086,4.748475,-0.635614,-4.558156,-1.311658,22.414654,1.032647,0.298454,-0.935025,2
11613,'2025/11/30 17:34:06:375',57,-2.113397,8.031721,0.048549,-7.403096,10.397428,24.020313,0.723342,-0.589481,0.217086,2
11614,'2025/11/30 17:34:06:392',57,-2.113397,8.031721,0.048549,-7.403096,10.397428,24.020313,0.723342,-0.589481,0.217086,2
11615,'2025/11/30 17:34:06:408',57,-3.711608,2.097236,-2.769653,-7.557612,0.587567,-2.049991,0.175776,-0.165447,0.322865,2
11616,'2025/11/30 17:34:06:423',57,-3.711608,2.097236,-2.769653,-7.557612,0.587567,-2.049991,0.175776,-0.165447,0.322865,2
11617,'2025/11/30 17:34:06:442',57,-1.404929,1.070606,-4.125686,5.544658,-6.941424,-3.848173,0.25568,-0.516289,0.23515,2
11618,'2025/11/30 17:34:06:456',57,-1.404929,1.070606,-4.125686,5.544658,-6.941424,-3.848173,0.25568,-0.516289,0.23515,2
11619,'2025/11/30 17:34:06:473',57,0.445478,1.181849,-0.968933,4.317279,0.048814,0.874289,0.417539,-0.606396,0.289156,2
11620,'2025/11/30 17:34:06:490',57,0.445478,1.181849,-0.968933,4.317279,0.048814,0.874289,0.417539,-0.606396,0.289156,2
11621,'2025/11/30 17:34:06:506',57,-0.704834,0.204175,0.456811,0.867611,1.447306,0.734525,0.457724,-0.601707,0.378347,2
11622,'2025/11/30 17:34:06:525',57,-0.704834,0.204175,0.456811,0.867611,1.447306,0.734525,0.457724,-0.601707,0.378347,2
11623,'2025/11/30 17:34:06:541',57,-0.272849,-0.098074,0.076145,1.962638,-0.604431,-0.2243,0.492366,-0.610563,0.414355,2
11624,'2025/11/30 17:34:06:559',57,-0.272849,-0.098074,0.076145,1.962638,-0.604431,-0.2243,0.492366,-0.610563,0.414355,2
11625,'2025/11/30 17:34:06:575',57,0.064573,-0.030036,0.43991,1.378172,-0.195454,-0.194234,0.541337,-0.63807,0.443107,2
11626,'2025/11/30 17:34:06:592',57,0.064573,-0.030036,0.43991,1.378172,-0.195454,-0.194234,0.541337,-0.63807,0.443107,2
11627,'2025/11/30 17:34:06:606',57,0.138557,-0.052024,0.604664,-0.336535,-0.022517,-0.116087,0.557818,-0.646372,0.453016,2
11628,'2025/11/30 17:34:06:623',57,0.138557,-0.052024,0.604664,-0.336535,-0.022517,-0.116087,0.557818,-0.646372,0.453016,2
11629,'2025/11/30 17:34:06:642',57,0.132851,-0.002467,0.304731,-1.186291,0.026143,-0.144105,0.536853,-0.631669,0.425993,2
11630,'2025/11/30 17:34:06:658',57,0.132851,-0.002467,0.304731,-1.186291,0.026143,-0.144105,0.536853,-0.631669,0.425993,2
11631,'2025/11/30 17:34:06:675',57,0.213236,0.040446,0.044385,-1.092368,0.010924,0.234698,0.507946,-0.619347,0.403106,2
11632,'2025/11/30 17:34:06:691',57,0.213236,0.040446,0.044385,-1.092368,0.010924,0.234698,0.507946,-0.619347,0.403106,2
11633,'2025/11/30 17:34:06:708',57,0.151268,0.004872,-0.083254,-0.810382,-0.202266,0.68636,0.471043,-0.619784,0.397097,2
11634,'2025/11/30 17:34:06:725',57,0.151268,0.004872,-0.083254,-0.810382,-0.202266,0.68636,0.471043,-0.619784,0.397097,2
11635,'2025/11/30 17:34:06:742',57,0.001395,-0.074888,-0.156948,-0.543456,-0.19852,0.671681,0.437366,-0.630429,0.403908,2
11636,'2025/11/30 17:34:06:758',57,0.001395,-0.074888,-0.156948,-0.543456,-0.19852,0.671681,0.437366,-0.630429,0.403908,2
11637,'2025/11/30 17:34:06:774',57,-0.052674,-0.092816,-0.191685,-0.275074,-0.113647,0.595483,0.415715,-0.638104,0.412299,2
11638,'2025/11/30 17:34:06:793',57,-0.109294,-0.080966,-0.171567,-0.029224,-0.209769,0.386572,0.399948,-0.648208,0.424055,2
11639,'2025/11/30 17:34:06:806',57,-0.109294,-0.080966,-0.171567,-0.029224,-0.209769,0.386572,0.399948,-0.648208,0.424055,2
11640,'2025/11/30 17:34:06:822',57,-0.109294,-0.080966,-0.171567,-0.029224,-0.209769,0.386572,0.399948,-0.648208,0.424055,2
11641,'2025/11/30 17:34:06:840',57,-0.09383,-0.048896,-0.131897,0.271357,-0.148787,0.099223,0.398801,-0.658652,0.434057,2
11642,'2025/11/30 17:34:06:857',57,-0.09383,-0.048896,-0.131897,0.271357,-0.148787,0.099223,0.398801,-0.658652,0.434057,2
11643,'2025/11/30 17:34:06:875',57,0.022546,0.063817,0.022059,0.39484,-0.037649,0.014553,0.407506,-0.666067,0.443534,2
11644,'2025/11/30 17:34:06:892',57,0.022546,0.063817,0.022059,0.39484,-0.037649,0.014553,0.407506,-0.666067,0.443534,2
11645,'2025/11/30 17:34:06:908',57,0.062052,0.177354,0.190004,0.253106,0.089045,-0.085469,0.415944,-0.667889,0.449988,2
11646,'2025/11/30 17:34:06:925',57,0.062052,0.177354,0.190004,0.253106,0.089045,-0.085469,0.415944,-0.667889,0.449988,2
11647,'2025/11/30 17:34:06:941',57,0.066313,0.260625,0.352393,-0.179811,0.461661,-0.403335,0.42253,-0.656371,0.444675,2
11648,'2025/11/30 17:34:06:958',57,0.066313,0.260625,0.352393,-0.179811,0.461661,-0.403335,0.42253,-0.656371,0.444675,2
11649,'2025/11/30 17:34:06:975',57,0.13573,0.320738,0.553674,-1.077611,0.633712,-0.510949,0.417159,-0.625342,0.415848,2
11650,'2025/11/30 17:34:06:989',57,0.13573,0.320738,0.553674,-1.077611,0.633712,-0.510949,0.417159,-0.625342,0.415848,2
11651,'2025/11/30 17:34:07:006',57,0.104037,0.401036,0.484645,-1.91679,1.040503,-0.082109,0.384319,-0.586246,0.379049,2
11652,'2025/11/30 17:34:07:026',57,0.003518,0.357777,0.392096,-2.30368,1.477959,0.331099,0.317844,-0.524487,0.342037,2
11653,'2025/11/30 17:34:07:039',57,0.003518,0.357777,0.392096,-2.30368,1.477959,0.331099,0.317844,-0.524487,0.342037,2
11654,'2025/11/30 17:34:07:056',57,0.003518,0.357777,0.392096,-2.30368,1.477959,0.331099,0.317844,-0.524487,0.342037,2
11655,'2025/11/30 17:34:07:076',57,0.055022,0.311089,0.253502,-2.116036,-1.040435,1.38787,0.235862,-0.507458,0.325797,2
11656,'2025/11/30 17:34:07:092',57,0.055022,0.311089,0.253502,-2.116036,-1.040435,1.38787,0.235862,-0.507458,0.325797,2
11657,'2025/11/30 17:34:07:109',57,-0.567984,0.263656,-0.06904,-1.658603,-1.85797,2.11783,0.158453,-0.562663,0.346392,2
11658,'2025/11/30 17:34:07:125',57,-0.567984,0.263656,-0.06904,-1.658603,-1.85797,2.11783,0.158453,-0.562663,0.346392,2
11659,'2025/11/30 17:34:07:140',57,-1.206761,0.071549,-0.356759,-1.287548,-1.32699,0.561072,0.085171,-0.612756,0.359196,2
11660,'2025/11/30 17:34:07:157',57,-1.206761,0.071549,-0.356759,-1.287548,-1.32699,0.561072,0.085171,-0.612756,0.359196,2
11661,'2025/11/30 17:34:07:175',57,-1.088181,0.215803,-0.661046,0.176027,-3.28706,-1.059916,0.075907,-0.688632,0.34138,2
11662,'2025/11/30 17:34:07:191',57,-1.088181,0.215803,-0.661046,0.176027,-3.28706,-1.059916,0.075907,-0.688632,0.34138,2
11663,'2025/11/30 17:34:07:209',57,-0.741412,0.264239,-0.762357,1.17751,-4.338815,-1.635404,0.120825,-0.805286,0.324415,2
11664,'2025/11/30 17:34:07:225',57,-0.741412,0.264239,-0.762357,1.17751,-4.338815,-1.635404,0.120825,-0.805286,0.324415,2
11665,'2025/11/30 17:34:07:240',57,-0.496311,0.276112,-0.683951,1.196042,-3.61014,-1.312719,0.189226,-0.948302,0.324955,2
11666,'2025/11/30 17:34:07:257',57,-0.496311,0.276112,-0.683951,1.196042,-3.61014,-1.312719,0.189226,-0.948302,0.324955,2
11667,'2025/11/30 17:34:07:273',57,-0.64557,0.049089,-0.563471,0.844435,-2.872986,-1.417891,0.245628,-1.060103,0.331402,2
11668,'2025/11/30 17:34:07:292',57,-0.850066,-0.181022,-0.642387,0.853282,-3.666902,-3.04467,0.325182,-1.167086,0.323069,2
11669,'2025/11/30 17:34:07:309',57,-0.850066,-0.181022,-0.642387,0.853282,-3.666902,-3.04467,0.325182,-1.167086,0.323069,2
11670,'2025/11/30 17:34:07:322',57,-0.850066,-0.181022,-0.642387,0.853282,-3.666902,-3.04467,0.325182,-1.167086,0.323069,2
11671,'2025/11/30 17:34:07:340',57,-0.636714,-0.091099,-0.7793,1.23079,-4.603228,-3.977507,0.436468,-1.289842,0.316536,2
11672,'2025/11/30 17:34:07:358',57,-0.636714,-0.091099,-0.7793,1.23079,-4.603228,-3.977507,0.436468,-1.289842,0.316536,2
11673,'2025/11/30 17:34:07:375',57,-0.531901,0.007412,-0.83348,1.279768,-5.14289,-4.733926,0.593512,-1.46981,0.333599,2
11674,'2025/11/30 17:34:07:392',57,-0.531901,0.007412,-0.83348,1.279768,-5.14289,-4.733926,0.593512,-1.46981,0.333599,2
11675,'2025/11/30 17:34:07:407',57,-0.538104,0.196776,-0.908825,1.288766,-5.892891,-5.908201,0.778388,-1.699314,0.393118,2
11676,'2025/11/30 17:34:07:425',57,-0.538104,0.196776,-0.908825,1.288766,-5.892891,-5.908201,0.778388,-1.699314,0.393118,2
11677,'2025/11/30 17:34:07:442',57,-0.398022,0.452226,-0.977541,1.488979,-6.166243,-6.591769,0.947854,-1.99023,0.534214,2
11678,'2025/11/30 17:34:07:456',57,-0.398022,0.452226,-0.977541,1.488979,-6.166243,-6.591769,0.947854,-1.99023,0.534214,2
11679,'2025/11/30 17:34:07:477',57,-0.230143,0.684984,-0.806345,0.922661,-5.582594,-6.966594,1.107385,-2.503222,0.890331,2
11680,'2025/11/30 17:34:07:490',57,-0.230143,0.684984,-0.806345,0.922661,-5.582594,-6.966594,1.107385,-2.503222,0.890331,2
11681,'2025/11/30 17:34:07:508',57,-0.319091,0.845627,-0.758881,0.126699,-4.578646,-7.265537,1.160743,3.07134,1.471722,2
11682,'2025/11/30 17:34:07:525',57,-0.319091,0.845627,-0.758881,0.126699,-4.578646,-7.265537,1.160743,3.07134,1.471722,2
11683,'2025/11/30 17:34:07:541',57,-0.384853,1.065172,-0.739646,-0.37284,-3.184213,-7.357866,1.087535,2.516228,1.954953,2
11684,'2025/11/30 17:34:07:557',57,-0.384853,1.065172,-0.739646,-0.37284,-3.184213,-7.357866,1.087535,2.516228,1.954953,2
