@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute drumOut-1 numeric

@data
17054,'2025/12/01 11:50:02:026',62,0.061432,0.075847,0.499687,-3.005105,0.281497,-0.154816,0.306403,-2.783702,-0.867207,0.75
17055,'2025/12/01 11:50:02:043',62,0.10692,0.161279,-0.864136,3.343389,-0.710525,-0.01286,0.390339,-2.765482,-0.879504,0.75
17056,'2025/12/01 11:50:02:061',62,0.10692,0.161279,-0.864136,3.343389,-0.710525,-0.01286,0.390339,-2.765482,-0.879504,0.75
17057,'2025/12/01 11:50:02:076',62,0.10692,0.161279,-0.864136,3.343389,-0.710525,-0.01286,0.390339,-2.765482,-0.879504,0.75
17058,'2025/12/01 11:50:02:093',62,0.117595,0.136634,0.138441,3.500373,-0.870431,0.00722,0.28539,-2.808714,-0.83713,0.75
17059,'2025/12/01 11:50:02:110',62,0.117595,0.136634,0.138441,3.500373,-0.870431,0.00722,0.28539,-2.808714,-0.83713,0.75
17060,'2025/12/01 11:50:02:127',62,0.117595,0.136634,0.138441,3.500373,-0.870431,0.00722,0.28539,-2.808714,-0.83713,0.75
17061,'2025/12/01 11:50:02:142',62,0.117595,0.136634,0.138441,3.500373,-0.870431,0.00722,0.28539,-2.808714,-0.83713,0.75
17062,'2025/12/01 11:50:02:158',62,0.117595,0.136634,0.138441,3.500373,-0.870431,0.00722,0.28539,-2.808714,-0.83713,0.75
17063,'2025/12/01 11:50:02:176',62,-0.063359,0.101754,0.344326,-2.61708,-0.633309,0.466702,0.325714,-2.842692,-0.871912,0.75
17064,'2025/12/01 11:50:02:193',62,-0.141698,0.12156,-0.058434,-2.735878,-0.656103,0.272867,0.413002,-2.852772,-0.914953,0.75
17065,'2025/12/01 11:50:02:209',62,-0.141698,0.12156,-0.058434,-2.735878,-0.656103,0.272867,0.413002,-2.852772,-0.914953,0.75
17066,'2025/12/01 11:50:02:226',62,-0.141698,0.12156,-0.058434,-2.735878,-0.656103,0.272867,0.413002,-2.852772,-0.914953,0.75
17067,'2025/12/01 11:50:02:245',62,-0.05608,0.124258,-0.571685,-1.945431,-0.247551,0.176881,0.492274,-2.853005,-0.949448,0.75
17068,'2025/12/01 11:50:02:258',62,-0.05608,0.124258,-0.571685,-1.945431,-0.247551,0.176881,0.492274,-2.853005,-0.949448,0.75
17069,'2025/12/01 11:50:02:276',62,0.017853,0.0835,-0.78394,-0.635807,-0.009866,0.264447,0.528032,-2.847549,-0.969373,0.75
17070,'2025/12/01 11:50:02:292',62,0.017853,0.0835,-0.78394,-0.635807,-0.009866,0.264447,0.528032,-2.847549,-0.969373,0.75
17071,'2025/12/01 11:50:02:307',62,-0.040917,0.061966,-0.829608,1.219366,0.459683,0.17287,0.516793,-2.834283,-0.975969,0.75
17072,'2025/12/01 11:50:02:327',62,-0.040917,0.061966,-0.829608,1.219366,0.459683,0.17287,0.516793,-2.834283,-0.975969,0.75
17073,'2025/12/01 11:50:02:344',62,-0.136282,0.004469,-0.295654,2.46534,-0.007223,-0.205405,0.451305,-2.83718,-0.950815,0.75
17074,'2025/12/01 11:50:02:359',62,-0.136282,0.004469,-0.295654,2.46534,-0.007223,-0.205405,0.451305,-2.83718,-0.950815,0.75
17075,'2025/12/01 11:50:02:378',62,0.001948,-0.038102,0.218066,1.632641,-0.014476,-0.106635,0.380235,-2.853359,-0.919515,0.75
17076,'2025/12/01 11:50:02:393',62,0.001948,-0.038102,0.218066,1.632641,-0.014476,-0.106635,0.380235,-2.853359,-0.919515,0.75
17077,'2025/12/01 11:50:02:411',62,0.002731,-0.030612,0.406881,0.498251,0.398441,-0.08618,0.351424,-2.851437,-0.90755,0.75
17620,'2025/12/01 12:04:12:125',65,0.013872,0.022418,-0.051902,0.272578,0.101471,0.040403,0.349237,-3.035938,-1.309266,0.75
17621,'2025/12/01 12:04:12:142',65,0.013872,0.022418,-0.051902,0.272578,0.101471,0.040403,0.349237,-3.035938,-1.309266,0.75
17622,'2025/12/01 12:04:12:159',65,0.013872,0.022418,-0.051902,0.272578,0.101471,0.040403,0.349237,-3.035938,-1.309266,0.75
17623,'2025/12/01 12:04:12:173',65,0.013872,0.022418,-0.051902,0.272578,0.101471,0.040403,0.349237,-3.035938,-1.309266,0.75
17624,'2025/12/01 12:04:12:192',65,-0.029699,0.033831,-0.148819,0.627523,0.389107,0.015541,0.334288,-3.027684,-1.309325,0.75
17625,'2025/12/01 12:04:12:209',65,-0.029699,0.033831,-0.148819,0.627523,0.389107,0.015541,0.334288,-3.027684,-1.309325,0.75
17626,'2025/12/01 12:04:12:223',65,-0.01745,0.078417,-0.043713,2.428977,0.689999,-0.664504,0.242971,-2.989088,-1.206179,0.75
17627,'2025/12/01 12:04:12:242',65,-0.01745,0.078417,-0.043713,2.428977,0.689999,-0.664504,0.242971,-2.989088,-1.206179,0.75
17628,'2025/12/01 12:04:12:259',65,-0.01745,0.078417,-0.043713,2.428977,0.689999,-0.664504,0.242971,-2.989088,-1.206179,0.75
17629,'2025/12/01 12:04:12:275',65,-0.01745,0.078417,-0.043713,2.428977,0.689999,-0.664504,0.242971,-2.989088,-1.206179,0.75
17630,'2025/12/01 12:04:12:292',65,-0.01745,0.078417,-0.043713,2.428977,0.689999,-0.664504,0.242971,-2.989088,-1.206179,0.75
17631,'2025/12/01 12:04:12:307',65,0.174856,0.074194,0.954945,-1.780765,-1.017023,0.875857,0.192865,-3.052837,-1.050265,0.75
17632,'2025/12/01 12:04:12:327',65,0.174856,0.074194,0.954945,-1.780765,-1.017023,0.875857,0.192865,-3.052837,-1.050265,0.75
17633,'2025/12/01 12:04:12:339',65,-0.095119,0.120044,0.256057,-2.657598,-0.755242,1.18874,0.257871,-3.068981,-1.052489,0.75
17634,'2025/12/01 12:04:12:359',65,-0.095119,0.120044,0.256057,-2.657598,-0.755242,1.18874,0.257871,-3.068981,-1.052489,0.75
17635,'2025/12/01 12:04:12:376',65,-0.095119,0.120044,0.256057,-2.657598,-0.755242,1.18874,0.257871,-3.068981,-1.052489,0.75
17636,'2025/12/01 12:04:12:390',65,-0.095119,0.120044,0.256057,-2.657598,-0.755242,1.18874,0.257871,-3.068981,-1.052489,0.75
17637,'2025/12/01 12:04:12:407',65,-0.095119,0.120044,0.256057,-2.657598,-0.755242,1.18874,0.257871,-3.068981,-1.052489,0.75
17638,'2025/12/01 12:04:12:426',65,-0.147584,0.26562,-1.314726,4.641088,1.592143,-1.516403,0.275438,-2.998029,-0.943997,0.75
17639,'2025/12/01 12:04:12:440',65,-0.147584,0.26562,-1.314726,4.641088,1.592143,-1.516403,0.275438,-2.998029,-0.943997,0.75
17640,'2025/12/01 12:04:12:458',65,-0.147584,0.26562,-1.314726,4.641088,1.592143,-1.516403,0.275438,-2.998029,-0.943997,0.75
17641,'2025/12/01 12:04:12:476',65,-0.148816,0.264474,0.041606,4.595022,1.84333,-1.909632,0.143645,-2.963862,-0.856202,0.75
17642,'2025/12/01 12:04:12:489',65,-0.148816,0.264474,0.041606,4.595022,1.84333,-1.909632,0.143645,-2.963862,-0.856202,0.75
17643,'2025/12/01 12:04:12:509',65,0.459933,0.275722,1.478973,2.184192,1.02534,-1.034561,0.031083,-2.914059,-0.771405,0.75
17644,'2025/12/01 12:04:12:526',65,0.499914,0.077448,2.060332,-1.265359,-0.361983,0.156586,0.019802,-2.904367,-0.758282,0.75
17645,'2025/12/01 12:04:12:540',65,0.499914,0.077448,2.060332,-1.265359,-0.361983,0.156586,0.019802,-2.904367,-0.758282,0.75
17646,'2025/12/01 12:04:12:559',65,0.499914,0.077448,2.060332,-1.265359,-0.361983,0.156586,0.019802,-2.904367,-0.758282,0.75
17647,'2025/12/01 12:04:12:574',65,0.499914,0.077448,2.060332,-1.265359,-0.361983,0.156586,0.019802,-2.904367,-0.758282,0.75
17648,'2025/12/01 12:04:12:593',65,-0.028066,0.319351,0.572155,-4.201623,-1.356983,0.839145,0.205577,-2.963322,-0.840447,0.75
17649,'2025/12/01 12:04:12:608',65,-0.028066,0.319351,0.572155,-4.201623,-1.356983,0.839145,0.205577,-2.963322,-0.840447,0.75
17650,'2025/12/01 12:04:12:625',65,-0.028066,0.319351,0.572155,-4.201623,-1.356983,0.839145,0.205577,-2.963322,-0.840447,0.75
17651,'2025/12/01 12:04:12:642',65,-0.238945,0.457075,-0.456719,-4.072651,-0.937851,0.722093,0.346489,-2.989805,-0.892312,0.75
17652,'2025/12/01 12:04:12:659',65,-0.42713,0.292162,-1.3981,-2.648654,-0.436729,0.406828,0.447819,-2.997894,-0.929428,0.75
17653,'2025/12/01 12:04:12:673',65,-0.42713,0.292162,-1.3981,-2.648654,-0.436729,0.406828,0.447819,-2.997894,-0.929428,0.75
17654,'2025/12/01 12:04:12:690',65,-0.42713,0.292162,-1.3981,-2.648654,-0.436729,0.406828,0.447819,-2.997894,-0.929428,0.75
17655,'2025/12/01 12:04:12:709',65,-0.589568,0.165519,-2.50004,2.645892,1.368623,-0.736933,0.458806,-2.987989,-0.922051,0.75
17656,'2025/12/01 12:04:12:725',65,-0.589568,0.165519,-2.50004,2.645892,1.368623,-0.736933,0.458806,-2.987989,-0.922051,0.75
17657,'2025/12/01 12:04:12:739',65,-0.235206,0.382523,-1.080337,5.37802,1.191611,-1.043951,0.312191,-2.959053,-0.862951,0.75
17658,'2025/12/01 12:04:12:758',65,-0.235206,0.382523,-1.080337,5.37802,1.191611,-1.043951,0.312191,-2.959053,-0.862951,0.75
17659,'2025/12/01 12:04:12:775',65,-0.235206,0.382523,-1.080337,5.37802,1.191611,-1.043951,0.312191,-2.959053,-0.862951,0.75
17660,'2025/12/01 12:04:12:790',65,-0.235206,0.382523,-1.080337,5.37802,1.191611,-1.043951,0.312191,-2.959053,-0.862951,0.75
17661,'2025/12/01 12:04:12:810',65,-0.235206,0.382523,-1.080337,5.37802,1.191611,-1.043951,0.312191,-2.959053,-0.862951,0.75
17662,'2025/12/01 12:04:12:825',65,-0.235206,0.382523,-1.080337,5.37802,1.191611,-1.043951,0.312191,-2.959053,-0.862951,0.75
17663,'2025/12/01 12:04:12:843',65,0.440841,0.19351,2.05373,-2.283573,-0.942101,0.755873,0.070522,-2.922806,-0.751107,0.75
17664,'2025/12/01 12:04:12:859',65,0.440841,0.19351,2.05373,-2.283573,-0.942101,0.755873,0.070522,-2.922806,-0.751107,0.75
17665,'2025/12/01 12:04:12:874',65,0.440841,0.19351,2.05373,-2.283573,-0.942101,0.755873,0.070522,-2.922806,-0.751107,0.75
17666,'2025/12/01 12:04:12:893',65,0.440841,0.19351,2.05373,-2.283573,-0.942101,0.755873,0.070522,-2.922806,-0.751107,0.75
17667,'2025/12/01 12:04:12:907',65,0.440841,0.19351,2.05373,-2.283573,-0.942101,0.755873,0.070522,-2.922806,-0.751107,0.75
17668,'2025/12/01 12:04:12:924',65,0.440841,0.19351,2.05373,-2.283573,-0.942101,0.755873,0.070522,-2.922806,-0.751107,0.75
17669,'2025/12/01 12:04:12:942',65,-0.220237,0.430879,0.040525,-4.717171,-1.057765,1.287182,0.304266,-2.980895,-0.8774,0.75
17670,'2025/12/01 12:04:12:957',65,-0.591033,0.198801,-1.774249,-2.533665,-0.082573,0.372566,0.439094,-2.981465,-0.936297,0.75
17671,'2025/12/01 12:04:12:973',65,-0.552199,-0.018766,-2.710093,3.475665,1.112329,-0.793105,0.422494,-2.970209,-0.91991,0.75
17672,'2025/12/01 12:04:12:993',65,-0.552199,-0.018766,-2.710093,3.475665,1.112329,-0.793105,0.422494,-2.970209,-0.91991,0.75
17673,'2025/12/01 12:04:13:009',65,-0.364004,0.154489,-1.33911,5.078182,1.26733,-1.443918,0.294404,-2.952289,-0.860963,0.75
17674,'2025/12/01 12:04:13:027',65,-0.364004,0.154489,-1.33911,5.078182,1.26733,-1.443918,0.294404,-2.952289,-0.860963,0.75
17675,'2025/12/01 12:04:13:039',65,0.00043,0.252351,0.731026,4.206579,1.417304,-1.80537,0.14205,-2.927191,-0.765012,0.75
17676,'2025/12/01 12:04:13:060',65,0.76266,0.346055,2.071451,0.568835,-0.065116,-0.082772,0.061639,-2.904941,-0.709994,0.75
17677,'2025/12/01 12:04:13:073',65,0.76266,0.346055,2.071451,0.568835,-0.065116,-0.082772,0.061639,-2.904941,-0.709994,0.75
17678,'2025/12/01 12:04:13:089',65,0.76266,0.346055,2.071451,0.568835,-0.065116,-0.082772,0.061639,-2.904941,-0.709994,0.75
17679,'2025/12/01 12:04:13:109',65,0.610561,0.3348,2.055044,-2.515987,-1.047857,0.983228,0.091412,-2.922384,-0.732036,0.75
17680,'2025/12/01 12:04:13:124',65,0.610561,0.3348,2.055044,-2.515987,-1.047857,0.983228,0.091412,-2.922384,-0.732036,0.75
17681,'2025/12/01 12:04:13:143',65,0.040411,0.411351,0.67451,-4.094702,-1.402967,1.659568,0.198713,-2.957377,-0.804395,0.75
17682,'2025/12/01 12:04:13:159',65,0.040411,0.411351,0.67451,-4.094702,-1.402967,1.659568,0.198713,-2.957377,-0.804395,0.75
17683,'2025/12/01 12:04:13:174',65,0.040411,0.411351,0.67451,-4.094702,-1.402967,1.659568,0.198713,-2.957377,-0.804395,0.75
17684,'2025/12/01 12:04:13:193',65,0.040411,0.411351,0.67451,-4.094702,-1.402967,1.659568,0.198713,-2.957377,-0.804395,0.75
17685,'2025/12/01 12:04:13:209',65,-0.6935,0.012628,-1.902361,-0.308665,0.007544,-0.237074,0.403227,-2.978817,-0.908883,0.75
17686,'2025/12/01 12:04:13:226',65,-0.6935,0.012628,-1.902361,-0.308665,0.007544,-0.237074,0.403227,-2.978817,-0.908883,0.75
17687,'2025/12/01 12:04:13:242',65,-0.6935,0.012628,-1.902361,-0.308665,0.007544,-0.237074,0.403227,-2.978817,-0.908883,0.75
17688,'2025/12/01 12:04:13:259',65,-0.6935,0.012628,-1.902361,-0.308665,0.007544,-0.237074,0.403227,-2.978817,-0.908883,0.75
17689,'2025/12/01 12:04:13:273',65,-0.371253,0.058951,-0.509159,4.107994,1.453311,-1.548684,0.210652,-2.942175,-0.810796,0.75
17690,'2025/12/01 12:04:13:293',65,-0.371253,0.058951,-0.509159,4.107994,1.453311,-1.548684,0.210652,-2.942175,-0.810796,0.75
17691,'2025/12/01 12:04:13:309',65,-0.371253,0.058951,-0.509159,4.107994,1.453311,-1.548684,0.210652,-2.942175,-0.810796,0.75
17692,'2025/12/01 12:04:13:324',65,0.575881,0.239373,1.942932,-1.360673,-0.523527,0.478938,0.097054,-2.914371,-0.74195,0.75
17693,'2025/12/01 12:04:13:340',65,0.575881,0.239373,1.942932,-1.360673,-0.523527,0.478938,0.097054,-2.914371,-0.74195,0.75
17694,'2025/12/01 12:04:13:359',65,0.575881,0.239373,1.942932,-1.360673,-0.523527,0.478938,0.097054,-2.914371,-0.74195,0.75
17695,'2025/12/01 12:04:13:373',65,0.28558,0.318526,1.155651,-3.202615,-1.191473,1.284606,0.173615,-2.937821,-0.791523,0.75
17696,'2025/12/01 12:04:13:393',65,0.28558,0.318526,1.155651,-3.202615,-1.191473,1.284606,0.173615,-2.937821,-0.791523,0.75
17697,'2025/12/01 12:04:13:409',65,-0.102883,0.298356,0.329578,-3.71287,-1.330567,1.398496,0.268727,-2.963077,-0.853891,0.75
17698,'2025/12/01 12:04:13:425',65,-0.102883,0.298356,0.329578,-3.71287,-1.330567,1.398496,0.268727,-2.963077,-0.853891,0.75
17699,'2025/12/01 12:04:13:441',65,-0.483951,0.124412,-0.933099,-2.680877,-0.591451,0.741432,0.379685,-2.978674,-0.916323,0.75
17700,'2025/12/01 12:04:13:459',65,-0.483951,0.124412,-0.933099,-2.680877,-0.591451,0.741432,0.379685,-2.978674,-0.916323,0.75
17701,'2025/12/01 12:04:13:474',65,-0.483951,0.124412,-0.933099,-2.680877,-0.591451,0.741432,0.379685,-2.978674,-0.916323,0.75
17702,'2025/12/01 12:04:13:493',65,-0.575595,-0.067401,-1.776988,0.979984,0.371997,-0.37808,0.412772,-2.979894,-0.928316,0.75
17703,'2025/12/01 12:04:13:509',65,-0.434873,0.013226,-1.202783,3.316543,1.507332,-1.20378,0.334444,-2.961045,-0.883636,0.75
17704,'2025/12/01 12:04:13:526',65,-0.434873,0.013226,-1.202783,3.316543,1.507332,-1.20378,0.334444,-2.961045,-0.883636,0.75
17705,'2025/12/01 12:04:13:542',65,-0.434873,0.013226,-1.202783,3.316543,1.507332,-1.20378,0.334444,-2.961045,-0.883636,0.75
17706,'2025/12/01 12:04:13:559',65,-0.434873,0.013226,-1.202783,3.316543,1.507332,-1.20378,0.334444,-2.961045,-0.883636,0.75
17707,'2025/12/01 12:04:13:575',65,-0.434873,0.013226,-1.202783,3.316543,1.507332,-1.20378,0.334444,-2.961045,-0.883636,0.75
17708,'2025/12/01 12:04:13:593',65,-0.434873,0.013226,-1.202783,3.316543,1.507332,-1.20378,0.334444,-2.961045,-0.883636,0.75
17709,'2025/12/01 12:04:13:609',65,0.42045,0.1942,1.505774,-1.010573,-0.310512,0.400658,0.118934,-2.874261,-0.74248,0.75
17710,'2025/12/01 12:04:13:623',65,0.255228,0.202882,0.889232,-2.45325,-0.620668,0.945086,0.167733,-2.880679,-0.776869,0.75
17711,'2025/12/01 12:04:13:643',65,0.255228,0.202882,0.889232,-2.45325,-0.620668,0.945086,0.167733,-2.880679,-0.776869,0.75
17712,'2025/12/01 12:04:13:658',65,0.255228,0.202882,0.889232,-2.45325,-0.620668,0.945086,0.167733,-2.880679,-0.776869,0.75
17713,'2025/12/01 12:04:13:674',65,0.255228,0.202882,0.889232,-2.45325,-0.620668,0.945086,0.167733,-2.880679,-0.776869,0.75
17714,'2025/12/01 12:04:13:692',65,-0.323783,0.000339,-0.668322,-1.946978,-0.872871,0.787332,0.322055,-2.919021,-0.898423,0.75
17715,'2025/12/01 12:04:13:709',65,-0.323783,0.000339,-0.668322,-1.946978,-0.872871,0.787332,0.322055,-2.919021,-0.898423,0.75
17716,'2025/12/01 12:04:13:726',65,-0.323783,0.000339,-0.668322,-1.946978,-0.872871,0.787332,0.322055,-2.919021,-0.898423,0.75
17717,'2025/12/01 12:04:13:742',65,-0.323783,0.000339,-0.668322,-1.946978,-0.872871,0.787332,0.322055,-2.919021,-0.898423,0.75
17718,'2025/12/01 12:04:13:759',65,-0.323783,0.000339,-0.668322,-1.946978,-0.872871,0.787332,0.322055,-2.919021,-0.898423,0.75
17719,'2025/12/01 12:04:13:774',65,-0.323783,0.000339,-0.668322,-1.946978,-0.872871,0.787332,0.322055,-2.919021,-0.898423,0.75
17720,'2025/12/01 12:04:13:793',65,-0.445228,0.007801,-1.194519,3.394727,0.885938,-1.266618,0.2674,-2.916257,-0.862515,0.75
17721,'2025/12/01 12:04:13:809',65,-0.445228,0.007801,-1.194519,3.394727,0.885938,-1.266618,0.2674,-2.916257,-0.862515,0.75
17722,'2025/12/01 12:04:13:824',65,-0.445228,0.007801,-1.194519,3.394727,0.885938,-1.266618,0.2674,-2.916257,-0.862515,0.75
17723,'2025/12/01 12:04:13:840',65,-0.095926,0.193658,-0.011163,3.622477,1.360527,-1.500738,0.155743,-2.892059,-0.782682,0.75
17724,'2025/12/01 12:04:13:859',65,0.400288,0.2901,0.975633,2.271677,0.695112,-0.765437,0.075327,-2.865708,-0.722408,0.75
17725,'2025/12/01 12:04:13:876',65,0.60186,0.302165,1.53921,-0.940374,-0.47548,0.508989,0.055413,-2.866121,-0.714857,0.75
17726,'2025/12/01 12:04:13:892',65,0.60186,0.302165,1.53921,-0.940374,-0.47548,0.508989,0.055413,-2.866121,-0.714857,0.75
17727,'2025/12/01 12:04:13:909',65,0.214548,0.276136,0.730045,-2.31455,-0.996863,1.181851,0.107182,-2.887317,-0.759928,0.75
17728,'2025/12/01 12:04:13:926',65,0.214548,0.276136,0.730045,-2.31455,-0.996863,1.181851,0.107182,-2.887317,-0.759928,0.75
17729,'2025/12/01 12:04:13:942',65,0.214548,0.276136,0.730045,-2.31455,-0.996863,1.181851,0.107182,-2.887317,-0.759928,0.75
17730,'2025/12/01 12:04:13:959',65,0.214548,0.276136,0.730045,-2.31455,-0.996863,1.181851,0.107182,-2.887317,-0.759928,0.75
17731,'2025/12/01 12:04:13:976',65,-0.497861,-0.035705,-0.778032,-1.653508,-0.492555,0.527992,0.24698,-2.935467,-0.876685,0.75
17732,'2025/12/01 12:04:13:990',65,-0.497861,-0.035705,-0.778032,-1.653508,-0.492555,0.527992,0.24698,-2.935467,-0.876685,0.75
17733,'2025/12/01 12:04:14:008',65,-0.520045,-0.186801,-1.558428,1.813104,0.559112,-0.763014,0.243721,-2.936487,-0.867306,0.75
17734,'2025/12/01 12:04:14:027',65,-0.520045,-0.186801,-1.558428,1.813104,0.559112,-0.763014,0.243721,-2.936487,-0.867306,0.75
17735,'2025/12/01 12:04:14:042',65,-0.303628,-0.053225,-0.747259,3.057553,1.359115,-1.537796,0.164125,-2.913682,-0.80792,0.75
17736,'2025/12/01 12:04:14:059',65,-0.303628,-0.053225,-0.747259,3.057553,1.359115,-1.537796,0.164125,-2.913682,-0.80792,0.75
17737,'2025/12/01 12:04:14:075',65,-0.303628,-0.053225,-0.747259,3.057553,1.359115,-1.537796,0.164125,-2.913682,-0.80792,0.75
17738,'2025/12/01 12:04:14:093',65,-0.303628,-0.053225,-0.747259,3.057553,1.359115,-1.537796,0.164125,-2.913682,-0.80792,0.75
17739,'2025/12/01 12:04:14:109',65,-0.303628,-0.053225,-0.747259,3.057553,1.359115,-1.537796,0.164125,-2.913682,-0.80792,0.75
17740,'2025/12/01 12:04:14:126',65,0.610273,0.301171,1.430149,-0.557633,-0.317654,0.323642,0.056817,-2.878143,-0.719282,0.75
17741,'2025/12/01 12:04:14:141',65,0.284164,0.296121,0.904734,-2.155971,-0.716114,0.978944,0.102008,-2.892884,-0.754323,0.75
17742,'2025/12/01 12:04:14:157',65,0.284164,0.296121,0.904734,-2.155971,-0.716114,0.978944,0.102008,-2.892884,-0.754323,0.75
17743,'2025/12/01 12:04:14:176',65,0.132445,0.233311,0.378094,-2.714247,-1.148698,1.524228,0.1639,-2.914334,-0.809039,0.75
17744,'2025/12/01 12:04:14:190',65,0.132445,0.233311,0.378094,-2.714247,-1.148698,1.524228,0.1639,-2.914334,-0.809039,0.75
17745,'2025/12/01 12:04:14:207',65,-0.414207,-0.007889,-0.631073,-2.518549,-0.582558,1.102083,0.249451,-2.934381,-0.882751,0.75
17746,'2025/12/01 12:04:14:227',65,-0.414207,-0.007889,-0.631073,-2.518549,-0.582558,1.102083,0.249451,-2.934381,-0.882751,0.75
17747,'2025/12/01 12:04:14:242',65,-0.716141,-0.182446,-1.601341,1.244003,0.564731,-0.60344,0.276,-2.930613,-0.895132,0.75
17748,'2025/12/01 12:04:14:258',65,-0.716141,-0.182446,-1.601341,1.244003,0.564731,-0.60344,0.276,-2.930613,-0.895132,0.75
17749,'2025/12/01 12:04:14:275',65,-0.716141,-0.182446,-1.601341,1.244003,0.564731,-0.60344,0.276,-2.930613,-0.895132,0.75
17750,'2025/12/01 12:04:14:293',65,-0.382746,-0.106609,-1.097982,2.978894,1.067959,-1.323728,0.21438,-2.916567,-0.850537,0.75
17751,'2025/12/01 12:04:14:306',65,-0.382746,-0.106609,-1.097982,2.978894,1.067959,-1.323728,0.21438,-2.916567,-0.850537,0.75
17752,'2025/12/01 12:04:14:326',65,0.054592,0.13491,0.281748,2.976892,0.834627,-1.459853,0.120768,-2.891545,-0.771016,0.75
17753,'2025/12/01 12:04:14:342',65,0.054592,0.13491,0.281748,2.976892,0.834627,-1.459853,0.120768,-2.891545,-0.771016,0.75
17754,'2025/12/01 12:04:14:359',65,0.054592,0.13491,0.281748,2.976892,0.834627,-1.459853,0.120768,-2.891545,-0.771016,0.75
17755,'2025/12/01 12:04:14:375',65,0.054592,0.13491,0.281748,2.976892,0.834627,-1.459853,0.120768,-2.891545,-0.771016,0.75
17756,'2025/12/01 12:04:14:392',65,0.08593,0.206555,0.407433,-2.421787,-1.417677,1.101088,0.167171,-2.938133,-0.799549,0.75
17757,'2025/12/01 12:04:14:408',65,0.08593,0.206555,0.407433,-2.421787,-1.417677,1.101088,0.167171,-2.938133,-0.799549,0.75
17758,'2025/12/01 12:04:14:425',65,0.08593,0.206555,0.407433,-2.421787,-1.417677,1.101088,0.167171,-2.938133,-0.799549,0.75
17759,'2025/12/01 12:04:14:442',65,-0.220258,0.075377,-0.155907,-2.326236,-1.18303,0.948219,0.243643,-2.975626,-0.853575,0.75
17760,'2025/12/01 12:04:14:457',65,-0.220258,0.075377,-0.155907,-2.326236,-1.18303,0.948219,0.243643,-2.975626,-0.853575,0.75
17761,'2025/12/01 12:04:14:476',65,-0.220258,0.075377,-0.155907,-2.326236,-1.18303,0.948219,0.243643,-2.975626,-0.853575,0.75
17762,'2025/12/01 12:04:14:490',65,-0.362394,-0.068739,-1.377635,2.394757,0.90098,-0.971515,0.253391,-2.986389,-0.845718,0.75
17763,'2025/12/01 12:04:14:509',65,-0.362394,-0.068739,-1.377635,2.394757,0.90098,-0.971515,0.253391,-2.986389,-0.845718,0.75
17764,'2025/12/01 12:04:14:526',65,-0.362394,-0.068739,-1.377635,2.394757,0.90098,-0.971515,0.253391,-2.986389,-0.845718,0.75
17765,'2025/12/01 12:04:14:542',65,-0.195834,0.048726,-0.566748,3.223789,1.77113,-1.474458,0.160621,-2.950789,-0.783844,0.75
17766,'2025/12/01 12:04:14:559',65,-0.195834,0.048726,-0.566748,3.223789,1.77113,-1.474458,0.160621,-2.950789,-0.783844,0.75
17767,'2025/12/01 12:04:14:576',65,0.290248,0.232533,0.501934,2.343969,1.163151,-0.705219,0.080827,-2.907885,-0.729382,0.75
17768,'2025/12/01 12:04:14:593',65,0.290248,0.232533,0.501934,2.343969,1.163151,-0.705219,0.080827,-2.907885,-0.729382,0.75
17769,'2025/12/01 12:04:14:606',65,0.290248,0.232533,0.501934,2.343969,1.163151,-0.705219,0.080827,-2.907885,-0.729382,0.75
17770,'2025/12/01 12:04:14:627',65,0.464516,0.229062,1.508733,-0.787923,-0.798902,0.435728,0.054345,-2.907057,-0.721856,0.75
17771,'2025/12/01 12:04:14:640',65,0.159094,0.263212,0.915285,-2.413406,-1.013757,1.026485,0.109285,-2.933817,-0.760566,0.75
17772,'2025/12/01 12:04:14:657',65,0.159094,0.263212,0.915285,-2.413406,-1.013757,1.026485,0.109285,-2.933817,-0.760566,0.75
17773,'2025/12/01 12:04:14:675',65,0.159094,0.263212,0.915285,-2.413406,-1.013757,1.026485,0.109285,-2.933817,-0.760566,0.75
